PID4413_Tumor_RNA		PID4418_Tumor_insulinoma_RNA		PID4447_Tumor_RNA		PID4468_Tumor_MTC_RNA		PID4596_13006_Tumor_RNA		PT087_Primary_RNA		PT087_Recurrent_RNA		PT165_Primary_RNA		PT165_Recurrent_RNA		PT208_P1_Tumor_RNA		PT208_P2_Tumor_RNA		PT211_S1_Tumor_RNA		PT211_S2_Tumor_RNA		PT218_Primary_RNA	
112.087524		156.54489		138.91776		161.64777		33.634518		37.6768		38.951267		29.466599		31.815306		154.20242		158.93132		93.81809		59.038578		26.418932	
112.22334		156.65067		138.63892		161.78745		33.613197		37.802433		38.862946		29.436235		31.868368		153.97672		158.76566		93.647354		59.022335		26.401814	
112.21026		156.46477		138.49649		161.3421		33.719795		37.62006		38.906597		29.406883		31.785715		153.88765		158.59697		93.38008		58.92386		26.408861	
112.330315		156.19305		138.45335		161.02834		33.657867		37.669704		38.964394		29.364372		31.721428		153.81984		158.12526		93.24085		58.791878		26.446123	
112.284996		155.75996		138.28084		160.87045		33.666668		37.672745		38.96236		29.334007		31.688776		153.41194		157.59293		93.166664		58.75939		26.432024	
112.1289		156.1043		138.3029		160.93117		33.596546		37.671734		38.969482		29.301619		31.607143		153.32288		157.35757		92.94817		58.69817		26.507568	
112.03726		155.79243		138.21967		160.74696		33.586384		37.635258		38.954224		29.301619		31.560204		153.45445		157.06667		92.993904		58.720528		26.533804	
111.929504		156.10123		138.11836		160.6832		33.408535		37.679836		38.98881		29.268219		31.640816		153.51923		156.6707		92.93191		58.555893		26.501514	
111.817726		156.22903		137.92278		160.28644		33.38313		37.684902		38.886063		29.265182		31.693878		153.44737		156.29395		92.90346		58.460365		26.502523	
111.7714		155.8323		137.61284		160.0334		33.358738		37.530903		38.933876		29.313765		31.67551		153.1923		156.14343		92.74187		58.45427		26.481333	
111.70191		156.02147		137.46239		159.64272		33.373985		37.51773		38.92167		29.401821		31.663265		153.38258		156.06566		92.84451		58.42175		26.47225	
111.6435		156.31595		137.31696		159.64069		33.32317		37.446808		38.853508		29.390688		31.694899		153.64777		155.95555		92.6565		58.379066		26.46317	
111.423965		156.40184		137.4654		159.53441		33.31809		37.321175		38.784332		29.402834		31.677551		153.67308		155.7101		92.60874		58.417683		26.485369	
111.37261		156.45195		137.28384		159.47571		33.28252		37.333332		38.69176		29.412956		31.682653		153.57388		155.81111		92.78049		58.38008		26.445005	
111.423965		156.68065		137.21164		158.6245		33.233738		37.269505		38.648018		29.428137		31.67245		153.61032		155.54546		92.837234		58.358738		26.458122	
111.35549		156.72467		137.16048		157.97975		33.145325		37.225937		38.554424		29.435223		31.69796		153.27936		155.20404		92.824005		58.401424		26.482342	
111.29406		156.80246		137.12337		157.91489		32.965446		37.282673		38.505596		29.436235		31.644897		153.16498		154.72223		92.72228		58.28252		26.503532	
111.23061		157.29376		137.19359		158.2931		32.89431		37.31307		38.559513		29.454453		31.620409		153.10628		154.59496		92.71719		58.23679		26.476286	
111.250755		157.2825		137.31093		158.3002		32.75992		37.257347		38.577824		29.40587		31.62449		152.98785		154.64041		92.837234		58.16565		26.512613	
111.1722		157.09221		137.04314		157.96857		32.60427		37.142857		38.561546		29.445345		31.716326		153.05972		154.2394		92.54425		58.169716		26.550505	
110.94562		156.96414		137.08124		157.8144		32.519836		37.128674		38.53103		29.48583		31.635714		152.8583		154.13232		92.46897		58.19634		26.454546	
110.99899		157.13217		137.18958		158.26674		32.41404		37.147923		38.55239		29.477734		31.717058		152.99696		153.83333		92.46083		58.17803		26.40909	
111.06546		157.15062		137.12437		158.25558		32.43788		37.10537		38.68769		29.44332		31.7191		152.92105		153.62021		92.5239		58.08647		26.362627	
111.04834		157.09016		137.33434		157.28093		32.246437		37.145897		38.738556		29.475708		31.819202		152.8077		153.72324		92.62767		58.032555		26.379799	
111.21148		156.97849		137.23093		157.30122		32.1334		37.14387		38.756866		29.475708		31.788559		152.74089		153.44647		92.48728		58.10998		26.363636	
111.299095		157.00204		137.23193		157.07506		32.196537		37.168186		38.694813		29.364372		31.773237		152.64069		153.36868		92.42421		57.96334		26.358585	
111.554886		157.08197		137.23795		156.95233		32.159878		37.10132		38.621567		29.377531		31.736465		152.34009		153.2111		92.4822		58.003056		26.469696	
111.41893		155.28279		137.09337		156.81035		32.106926		37.042553		38.583927		29.392712		31.754852		151.98685		152.81717		92.59105		57.93992		26.546465	
111.431015		155.3873		136.8775		156.86511		32.106926		37.06991		38.53408		29.366396		31.773237		151.83199		152.60808		92.59878		57.936863		26.557575	
111.31722		155.0379		136.72964		157.00305		32.104996		36.908813		38.572735		29.477734		31.677221		151.77226		152.52072		92.64766		58.0		26.5	
111.46828		155.09836		136.72261		156.87006		32.037716		36.89868		38.54527		29.449392		31.737488		151.73988		152.4085		92.66497		58.0499		26.518183	
111.593155		154.91086		136.8382		156.82317		31.9052		36.98075		38.587997		29.447369		31.57712		151.25607		152.34177		92.7444		57.985744		26.478788	
111.73488		154.61372		136.75075		156.75914		31.8369		37.04154		38.630722		29.440283		31.484167		151.32187		152.45096		92.6385		58.01222		26.556566	
111.863914		154.45389		136.68341		156.65143		31.782875		37.00709		38.700916		29.41498		31.470888		151.30466		152.36299		92.70774		58.141693		26.59293	
111.585686		154.15062		136.57588		156.74898		31.85321		36.934143		38.70804		29.381578		31.384066		151.21559		152.48433		92.717926		58.09786		26.588888	
111.545364		154.13524		136.6201		156.88008		31.818552		36.88146		38.737537		29.411943		31.320736		151.27328		152.25278		92.69858		58.156982		26.577778	
111.50605		154.68033		136.63216		157.04167		31.820591		36.963528		38.753815		29.36336		31.276814		151.02834		151.82912		92.924644		58.148827		26.620201	
111.40524		155.06865		136.43619		157.03659		31.783894		36.95943		38.756866		29.359312		31.321756		151.20445		151.58241		92.94807		58.119267		26.60202	
111.204636		154.90677		136.52463		156.74086		31.820591		36.958374		38.80468		29.301619		31.344229		151.0992		151.2629		92.84623		58.219166		26.588888	
111.22782		154.66599		136.59497		157.20122		31.730886		37.01526		38.832146		29.266193		31.382023		151.01012		151.07684		92.824844		58.233437		26.525253	
111.252014		154.84734		136.67638		156.73679		31.722733		36.993896		38.90234		29.3583		31.416752		151.18927		151.14763		92.75764		58.12844		26.554546	
111.070564		154.21516		136.50452		156.45732		31.716616		36.886063		38.810783		29.317814		31.39428		151.06984		150.96765		92.740326		57.974514		26.588888	
111.10988		153.93033		136.52563		156.61343		31.638124		36.9471		38.72533		29.34919		31.397345		150.66295		150.96461		92.82892		57.98573		26.541414	
110.97883		153.95901		136.45126		156.61649		31.632008		36.900307		38.587997		29.371458		31.371807		150.75607		150.86653		92.91446		57.945972		26.552525	
110.75302		153.66599		136.40804		156.26247		31.629969		36.904373		38.504578		29.374495		31.33912		150.5658		151.11931		92.80652		57.88481		26.519192	
110.74899		153.55328		136.21207		155.89114		31.522936		36.84537		38.509663		29.336033		31.318693		150.65283		151.01112		92.82892		57.79001		26.426262	
110.667336		153.49487		136.12361		156.0112		31.524975		36.72533		38.54832		29.297571		31.202248		150.58199		151.07785		92.93177		57.829765		26.41212	
110.6754		153.29816		135.95578		155.86864		31.559633		36.654785		38.56867		29.267206		31.146067		150.35931		150.64409		93.00305		57.85321		26.428284	
110.814514		153.30122		136.1196		156.01324		31.589195		36.62322		38.580875		29.295847		31.108274		149.96255		150.5905		92.85744		57.75637		26.373737	
110.89415		153.51332		135.8211		156.14561		31.58104		36.51222		38.47711		29.343466		31.043922		149.8583		150.66026		92.75866		57.778572		26.30101	
110.872986		153.40677		135.87337		155.96028		31.384302		36.55295		38.505596		29.292807		31.043922		149.86134		150.72093		92.7057		57.64388		26.29596	
110.90625		153.90881		135.66734		156.03157		31.362894		36.42668		38.501526		29.266464		31.035751		149.6751		150.45703		92.665985		57.559185		26.29394	
111.03831		153.76128		135.48442		156.24135		31.212029		36.4159		38.538696		29.2462		31.041922		149.75203		150.47118		92.7472		57.615936		26.252525	
111.05746		153.67316		135.38492		156.31262		31.132519		36.402042		38.320774		29.212767		31.063395		149.61539		150.18301		92.56065		57.606743		26.243435	
110.81351		153.32378		135.24222		155.91243		31.057085		36.269386		38.311607		29.18541		31.06953		149.24089		150.23457		92.77574		57.566463		26.222221	
110.84476		153.69672		135.32965		155.37984		31.013252		36.19592		38.31059		29.194529		31.06135		149.09514		150.15773		92.90928		57.54499		26.211111	
110.7873		154.27151		135.38794		154.84724		30.956167		36.226532		38.232178		29.181358		31.039877		149.01215		150.14864		92.92763		57.550102		26.212122	
110.722786		154.1752		135.15076		154.60284		30.934761		36.22041		38.156822		29.209726		31.119633		149.13881		149.97571		92.767586		57.692936		26.219193	
110.764114		154.1045		134.98291		154.53767		30.88685		36.187946		38.23014		29.2462		31.148262		149.20467		149.95242		92.820595		57.830944		26.076767	
110.67742		154.33095		135.06232		154.92464		30.882772		36.09193		38.206722		29.231003		31.206545		148.90578		149.73582		92.551476		57.715164		26.00707	
110.43851		154.2318		135.15794		154.79022		30.782875		35.926456		38.21996		29.216818		31.23313		148.61601		149.87538		92.53517		57.70389		25.99495	
110.34073		154.2318		135.04225		154.17006		30.781855		35.953014		38.2579		29.196556		31.186094		148.37285		149.65517		92.31193		57.75795		26.013132	
110.261086		153.77948		134.89436		153.71895		30.77472		35.9428		38.170235		29.195541		31.174847		148.34549		149.26369		92.1315		57.815384		26.032324	
110.28024		154.61436		134.95473		153.34012		30.735983		35.92237		38.199795		29.176292		31.203476		148.37994		149.35497		92.286446		57.855236		26.064646	
110.06149		154.6359		135.0322		153.54887		30.668705		35.949947		38.22528		29.101316		31.1227		148.21074		149.1004		92.30683		57.821354		26.119192	
110.002014		154.52103		135.11166		153.31161		30.579		35.91624		38.232414		29.141844		31.142126		148.34955		148.8215		92.423035		57.946613		26.182829	
109.87399		154.37846		135.10966		153.05804		30.523954		35.876404		38.200817		29.123608		31.148262		148.18845		148.76065		92.20081		58.023613		26.168688	
109.79738		154.38461		135.03923		152.9674		30.546381		35.799797		38.154945		29.196556		31.09407		148.13881		148.60548		92.279305		58.077003		26.159595	
109.8377		154.10564		135.01207		153.00713		30.533129		35.825333		38.24261		29.174265		31.142126		148.01216		148.84467		92.20286		58.053387		26.09899	
109.79133		154.11795		134.82697		152.36761		30.46789		35.74668		38.22936		29.112461		31.16871		147.90881		148.87006		92.229355		58.090347		26.065657	
109.61593		153.58565		134.62476		152.02037		30.351683		35.69969		38.19674		29.173252		31.027607		147.7548		148.59492		92.09888		58.029774		26.051516	
109.37399		153.64308		134.83182		151.99185		30.33843		35.602657		38.0683		29.17224		30.984663		147.50659		148.31268		91.99898		57.905544		25.982828	
109.1754		153.54974		134.80261		152.76375		30.342508		35.600613		38.094803		29.293104		30.904907		147.58925		148.47005		92.04388		57.91581		26.09798	
109.01613		153.3877		134.76434		152.68228		30.310907		35.579163		38.156124		29.235294		30.888548		147.88844		148.14822		91.91939		57.919918		26.09697	
108.71875		153.22871		134.73213		152.41344		30.27421		35.56486		38.07347		29.19574		30.956032		148.02942		148.00711		91.68469		57.939426		26.041414	
108.46371		153.32		134.8157		152.24135		30.172274		35.573032		38.064285		29.222109		31.06135		147.92183		148.07208		91.58572		57.877823		25.958586	
108.36996		153.52156		134.5861		152.5723		30.116207		35.616955		38.128704		29.065924		31.030674		147.91768		147.67615		91.67245		57.948666		25.975758	
108.21774		153.36961		134.60222		152.48473		30.051989		35.644535		38.110317		29.015213		31.032753		147.81606		147.42336		91.70612		57.893223		25.99091	
108.204636		152.83983		134.8429		152.25967		29.971458		35.680286		38.093975		29.010153		31.139345		147.80792		147.11777		91.470406		57.924026		25.964647	
108.120964		152.86447		134.9144		151.79227		29.972477		35.713993		38.08478		28.966497		31.120901		147.82622		147.1604		91.43674		57.907597		25.956566	
108.101814		152.76385		134.3998		151.23727		29.922527		35.71706		37.975487		28.964466		31.036884		147.68192		146.91878		91.509705		57.840862		25.884848	
108.13407		152.85832		134.18127		151.37474		29.706423		35.67007		37.973442		28.878172		31.067623		147.63008		146.56041		91.4811		57.8501		25.928284	
108.14919		153.03902		133.97784		151.34317		29.730886		35.62104		37.949947		28.873096		31.07377		147.80692		146.26802		91.376915		57.7885		25.9101	
108.10282		153.42505		134.21552		151.44547		29.688776		35.54341		37.960163		28.841625		31.102459		147.93192		146.17665		91.346275		57.864475		25.850506	
107.8871		153.56688		133.96777		151.3996		29.671429		35.538303		37.939735		28.864838		31.053278		147.74289		146.14314		91.53831		57.75462		25.81212	
107.8629		154.0484		133.72911		151.16208		29.636364		35.45046		37.91624		28.876017		31.009222		147.61382		146.07106		91.64045		57.752567		25.829292	
107.62198		154.4068		133.73213		150.80428		29.612871		35.286007		37.8999		28.882114		30.98873		147.66768		146.05482		91.73238		57.718395		25.788889	
107.4375		154.68796		133.59013		150.81346		29.599592		35.2952		37.898876		28.817904		30.961065		147.50914		146.02943		91.41777		57.52929		25.80808	
107.35383		154.31926		133.29002		150.68501		29.416752		35.309498		37.90194		28.820957		30.89959		147.42421		145.71675		91.385086		57.48921		25.808704	
107.24899		154.2204		133.09265		150.53517		29.41573		35.370785		37.877426		28.780264		30.887295		147.53815		145.5939		91.37116		57.38952		25.810728	
106.98387		154.25952		133.1702		150.56473		29.373852		35.1001		37.88866		28.757885		30.826845		147.26857		145.33502		91.21472		57.285713		25.785425	
107.00302		154.08548		133.09668		150.31294		29.384066		35.128704		37.9142		28.689726		30.744877		147.3591		144.83757		91.15031		57.240494		25.816801	
106.879036		153.6859		133.18127		149.82977		29.435139		35.11236		37.939735		28.688707		30.757172		147.30244		144.5127		91.07669		57.093525		25.847166	
107.120964		153.87422		133.29707		149.53313		29.46476		35.048008		37.874363		28.66938		30.787693		147.25865		144.43858		90.86298		57.096607		25.8693	
107.04133		153.32268		133.18027		149.44649		29.425945		35.04913		37.88151		28.675484		30.833847		147.14664		144.13211		90.73109		57.153133		25.934143	
107.00907		153.52783		133.19235		149.89908		29.433096		35.035824		37.81001		28.709053		30.827692		147.17516		143.79675		90.60736		57.21605		25.95542	
106.94456		153.58453		133.04633		149.70438		29.418795		35.090073		37.820225		28.711088		30.808205		147.2719		143.47865		90.59407		57.17181		25.914806	
106.875		153.57732		132.9426		149.33842		29.386108		35.070625		37.803883		28.777212		30.804102		147.2444		143.97256		90.24847		57.15432		25.8215	
106.91331		153.66289		132.88217		149.4791		29.3524		35.0174		37.86721		28.717192		30.675898		147.14256		143.77338		90.0092		57.160492		25.853956	
106.57258		153.63196		132.76132		149.27422		29.286007		35.004093		37.926456		28.681587		30.671795		146.9888		143.44208		89.9908		57.13889		25.8499	
106.41331		153.41031		132.65056		148.78389		29.237997		34.972363		37.876404		28.71414		30.637949		146.80652		143.33333		89.93252		57.030865		25.870182	
106.39314		153.1268		132.6415		148.6636		29.177732		34.880245		37.863125		28.716175		30.614359		146.89308		143.11789		89.9591		57.08745		25.940102	
106.207664		153.08557		132.43303		148.98265		29.117466		34.923233		37.895813		28.70295		30.579487		147.02548		143.13211		89.96319		57.14521		25.950203	
105.9748		153.71753		132.29305		148.87653		29.02043		34.87206		37.87845		28.660223		30.610256		146.86952		143.03963		90.03681		57.24717		25.923702	
105.898186		153.84639		132.1561		148.65		28.913177		34.81781		37.81716		28.606308		30.6		146.71356		143.07114		90.029655		57.255405		25.89115	
105.950554		154.28351		132.0141		148.33775		28.822268		34.85875		37.90194		28.666328		30.65846		146.6371		142.85265		90.09407		57.30072		25.865717	
105.910194		154.38493		131.85599		147.88367		28.71195		34.878197		37.8999		28.721262		30.660513		146.57187		143.01831		90.01329		57.24614		25.84232	
